audio,Mid-range brand,"microsoft,torgue,hp,yamaha,olympus,tanglewood,samsung,norman,bose,fly,shure,magaudio,sony,lg,arturia,headrush,peavey,candy,epiphone,soundking,audison"
hair_cutter,Affordable brand,"mrm-power,jaguar,philips,touchbeauty,oster,panasonic,arg,braun"
cabinet,Budget brand,"smile,vako,juventa,alterna"
apparel,Budget brand,"aivengo,xti,visavis,saucony,velo,mltl,annaanna,catimini,gaissina,estomoda,converse,conte,lealelo,onhillsport,rieker,walkmaxx,conceptclub,jasmine,tonybellucci,alaskaoriginale,solostyle,sabyrzhanayrin,petek,marko,indiana,pablosky,face,sly,escan,legre,agatharuizdelaprada,fischer,sterntaler,biomecanics,obsessive,marcomen,rdx,keddo,rooman,shagovita,glam-forever,fabretti,respect,spur,crockid,tyr,carters,milavitsa,lauravalarosa,garvalin,aladen,caprice,shoesrepublic,miescarpe,leone,crosby,bartek,rheinberger,suave,nanga,noppies,inflame,dirkje,millionaire,minimen,goodloot,nexpero,destra,baratto,blueseven,strobbs,dion,betsy,vilatte,kapika,ag,asics,gioseppo,ciaobimbi,vans,derspur,fassen,noopies,kayser,tesoro,eltempo,puma,catunltd,five,myprotein,adidas,babybotte,peak,saniano,remonte,baden,tamaris,mangokids,bond,skechers,didistyle,marcotozzi"
sport,Mid-range brand,"author,libtech,dk,startline,gnu,lg,stark,chaod,fly,kona,thule,gaint,burton,kink,volkl,wethepeople,sunday,proteus,bfsnowboards,hanma,alpina,dynastar,head,schwinn,liv,evo,sportelite,gt,dahon,housefit"
dolls,Budget brand,"wenyi,zapfcreation,imctoys,lalaloopsy,simba,mattel,barbie,magic,gulliver,bayerdolls,vesna,sariel,bouncin,llorens,miraculous,weitai,disney,nella,lol,hunter,fisher-price,steffilove,defalucy,x-game,ourgeneration,glimmies,funville,hasbro,polese,crybabies,lori,shopkins,frozen,hairdorables,batman,karapuz,bayer"
carriage,Affordable brand,"adil,lorellibolgaria,nuna,glamvers,kiddy,joe,indigo,skillmax,alis,goodbaby,brevi,joie,rant,belecoo,wingoffly,jetem,espiro,quatro,chicco,hauck,osann,evenflo,babykiss,capella,bartplast,babysinq,philandteds,bair,kacper,omnio,babyzz,graco,peg-perego,benebaby,maxi-cosi"
dishwasher,Mid-range brand,"franke,korting,schaublorenz,fornelli,zanussi,flavia,haier,samsung,fagor,hotpoint-ariston,electrolux,candy"
notebook,Affordable brand,"ilife,xiaomi"
mixer,,""
fan,,""
iron,Affordable brand,"dexp,philips,artel,tefal,gorenje,kitfort,braun,panasonic,polti,bosch,binatone"
peripherals,High-end brand,"lenovo,canon,viewsonic,acer,asus,smart,apple,dell,aorus,msi"
bicycle,Budget brand,"babyhit,hycell,lorelli-bertoni,italtrike,bertoni,centurion,matrix,stels,bmw,lorelli,sigma,nitecore,ansmann,mars,graffiti"
projector,High-end brand,"vivitek,optoma,viewsonic,acer,xgimi,canon"
coffee_grinder,Budget brand,"polaris,maxima,saturn,first,kambrook,maxwell,vitek,bene,scarlett,galaxy,redmond"
ironing_board,,""
toilet,Mid-range brand,"am.pm,grohe,roca,laufen"
audio,Affordable brand,"presonus,kingston,focal,audio-technica,aria,squier,gamemax,work,sennheiser,aces,gigabyte,martinez,ava,panasonic,creative,morel,ural,rode,honor,casio,meizu,hifiman,pro-karaoke,laudio,stagg,edge,pioneer,avis,edifier,alpine,alvarez,enya,kenwood,cort,kicker,westone,parkwood,gladen,fiio,apart,tascam,marshall,admira,vox,force,fli,groundzero,ibanez,crusader,fostex,alctron,alesis,prology,philips,akg,huawei,m-audio,xiaomi,nokia,heco,behringer,caraya,element,gamdias,parrot,amistar,hertz,adagio,gewa,ergo,dls,pride,energysistem,beyerdynamic,cowon,bosch,beats,rockdale,avermedia,fame"
microphone,Mid-range brand,"olympus,soundking,peavey,shure,yamaha,sony"
oven,Budget brand,"luxell,bbk,akel,redmond,polaris,scarlett,elenberg,smile,maxwell,galaxy,asel,aeg,oasis,saturn"
ebooks,Budget brand,ritmix
vacuum,Budget brand,"elenberg,snowcap,galaxy,centek,kolner,airline,stanley,redmond,autovirazh,kelli,willmark,polaris,unit,scarlett,nord,vihr,vitek,saturn,dwt,zelmer,sinbo"
espadrilles,Budget brand,"rieker,spur"
shirt,,""
pump,Affordable brand,"hyundai,gmslivgidromasao,speroni,gardena,magnetta,leo,zubr,cmi,bestway,denzel,huter,einhell,karcher,ryobi,forza"
glove,Budget brand,"inflame,fabretti,adidas,leone,velo,rdx,five"
air_conditioner,Mid-range brand,"lessar,haier,electrolux,hotpoint-ariston,lg,fantasia,nagano,gree,samsung"
videoregister,Mid-range brand,blackvue
juicer,Mid-range brand,hurom
"",Mid-range brand,"camptown,hartung,basharan,dragonfly,blackberry,mjx,julong,franke,warmic,asx,obi,yamaha,apc,airwheel,milano,torgue,stihl,anreks,sardes,dinastia,greenworks,belux,orium,lifedeco,shishi,bose,stark,olympus,segway,makeblock,makstton,broomer,wedssport,hotpoint-ariston,alpina,tutis,soundking,thule,ibiscus,ardahali,teknetics,jackson,fubag,bazhou,slonimmebel,moongmbh,aquilon,leeco,sowell,manfrotto,electrolux,koffer,otani,wsp,value,ikkm,jimmychoo,bkf,orto-bed,vestel,htl,pandora,metabo,remo,armos,replica,al-ko,danke,siberia,velvet-santiago,t-max,hisar,taitong,raceready,claudedozorme,smoby,egreat,char-broil,fissler,yamato,kk,tacx,stabila,imattress,persona,sospiro,schecter,sharp,pinghudakebabycarrier,noktamakro,apache,memo,laufen,asmrelaks,technomax,masei,makita,inwin,author,fly,higashi,triton,startradingab,rimax,sportbaby,maxmara,akva,inglesina,head,aurora,burton,vobix,botticelli,ski-doo,truva,housefit,hp,lotos,legeartis,lemaks,kunlun,helstons,kipardo,sony,pdw,mebelservice,valberg,ifree,maisonfranciskurkdjian,advan,lonex,kaemingk,silhouette,moon,vossen,yokatta,epiphone,sv,babywood,wize,coleman,hugoboss,riga,maxion,imenza,stokke,adamex,mebelazii,powcan,am.pm,toshiba,gopro,hubert,haier,engenius,amouage,ghnfitness,garrett,mgaentertainment,zanussi,centrpravilnogosna,gtrwheel,rial,tech-line,jade,maxpro,mif,alexika,startlineplay,holicy,wind,technogym,ssm,epr,canam,grohe,sportelite,bsa-wheels,microsoft,barettoni,totalbox,mojdodyr,startline,napoleon,lg,amos,peavey,delonghi,asm,simurg,kaleos,melitta,milwaukee,marcher,cmt,roca,kelly,mibb,body-solid,samsung,deestone,audison,quiksilver,ajmal,denon,komfort-s,candy,imperial,lider,robertocavalli,thrustmaster"
cultivator,High-end brand,"daewoo,viking,masteryard"
bedroom,High-end brand,"embawood,stolplit,silva,grandmanar,pinskdrev,permanence,giornonotte,micuna"
grill,,""
audio,,""
sock,Mid-range brand,"larktale,quinny,inglesina,bumbleride"
mixer,Affordable brand,"arg,gorenje,ariete,philips,panasonic,dauscher,bosch,moulinex,braun,kitfort"
dolls,Affordable brand,"hightechway,spinmaster,jakkspacific"
bathroom,,""
electronics,,""
camera,Budget brand,"veho,d-link,logitech,defender,x-game,prolike,sigma,genius,trust,acme,canyon,kehan,sven,bluesonic,ritmix,global,razer"
printer,Mid-range brand,"kyocera,hp,samsung"
projector,Budget brand,honhongvictorygroupltd
toilet,High-end brand,"jacobdelafon,senspa"
saw,,""
desktop,Affordable brand,"ikea,halmar,greentree,gamdias,iriver,wibtek,chairman,kmk,gigabyte,mebelson,asrock,dxracer,gamemax,thermaltake,edifier"
meat_grinder,,""
player,Budget brand,"mystery,telefunken,intro,acv,jvc,clarion,swat,nakamichi"
tools,Mid-range brand,"hp,stihl,etaltech,al-ko,lg,makita,metabo,yuandong,aurora,sinusprofi,wilo,redbo,zongshen,wagner,bissell,fubag,kronwerk,milwaukee,mateus"
wallet,Budget brand,"carpisa,picard,karya,titan,muqajankz,petek"
audio,Budget brand,"crown,clarion,skullcandy,kalenji,denn,acme,machete,flight,sonda,infinity,veston,delux,joyroom,monster,meze,manhattan,yison,cnd,crunch,jvc,razer,celebrat,jbl,nuforce,inkax,harper,iwalk,swat,soundstream,steelseries,audiotop,hyperx,urbanears,phantom,acv,nady,koss,kicx,vibe,havit,wuw,dunu,usams,acqua,nakamichi,plantronics,jabra,cougar,invotone,borasco,magnat,orico,nobby,cortland,deviser,cvgaudio,madina,hoco,global,joker,sades,dsppa,rapoo,meike,ritmix,g-cube,numark,hercules,zalman,akai,rombica,sven,maono,bluedio,canyon,ovation,logitech,alphard,tesoro,ipipoo,defender,continent,dagee,olto,siee,audac,avatar,genius,microlab,awei,trust,moxom,dlaudio,itc,mystery,remax,mark,elari,naranda,qcyber,ortega,marley,gembird,veho,tesler,olmio,ultrasone,wster,superlux,fsd,redragon,caravanmusic,intro,homage,aula,graffitisound"
skirt,Affordable brand,omero
photo,Affordable brand,"panasonic,fujifilm"
dolls,,""
tshirt,Budget brand,"myprotein,goodloot,carters,crockid,puma,noppies,adidas"
acoustic,Mid-range brand,"candy,fly,yamaha,lg,norman,samsung,sony,soundking,peavey,headrush,epiphone,torgue,bose,tanglewood,magaudio"
sofa,,""
keds,,""
sport,High-end brand,"nordictrack,merida,masi,specialized,merach,i-velo,hadaa,sportop,renegade,giant,scott,kessler,tailg,trek,zpao,ekobike,cannondale,steelflex,tianzhanfitness,bafang,stockli,shua,wh,greenbike,oxygen,casada,eltreco,cube,fitlux,gf,kettler,fitnex,americanmotionfitness,pinarello"
vacuum,Affordable brand,"starmix,biemmedue,kitfort,gorenje,gardena,dewalt,annovireverberi,tefal,karcher,shivaki,felisatti,ryobi,philips,gutrend,artel,dauscher,bosch,dexp,xiaomi,pika,hyundai,ilife,sencor,arnica,mcculloch,midea,zubr,hoover,einhell"
radar,Affordable brand,"sho-me,playme,neoline,magma,intego,inspector,stinger"
personal,Mid-range brand,housefit
mixer,High-end brand,"kitchenaid,smeg,bork"
trainer,,""
videoregister,,""
photo,Mid-range brand,"olympus,sony"
iron,,""
bicycle,Affordable brand,"novatrack,xiaomi,peruzzo,trinx,glamvers,mongoose,axis,qplay,fenix,stinger,lux,atlant,smartrike,forward,bentley,racer,haro,scool,biwec,micio,progress,torrent,phoenix,lamborghini,altair,aist"
welding,Budget brand,"enkor,kolner,stavr,nexttool,bovidix,matrix,edon,crown,solaris,energolux,temp,eurolux,alteco"
water_heater,Affordable brand,"shivaki,klima,hyundai,zerten,almacom,atlantic,gorenje,artel,midea,ariston,horizont,thermex,teploross,fresh"
bathroom,Mid-range brand,"triton,universal,am.pm,belux,roca,grohe,laufen"
sport,,""
keyboard,Affordable brand,"hori,kingston,thermaltake,gigabyte,gamdias"
shoes,,""
auto,Budget brand,"bluesonic,torso,defender,clarion,airline,jvc,cityup,crunch,parkmaster,acv,intro,autoprofi,novabright,voin,prestigio,deluxe,harper,texet,hellion,ravenol,cenmax,tpmaster,telefunken,whistler,alca,avs,centurion,avel,mystery,tornado,ibox,autovirazh,scher-khan,kingtony,maakavto,anytek,kolner,vicovation,stealth,alligator,axper,davinci,swat,navitel,alteco,fujida,ritmix,nakamichi,flashpoint,erisson,ridian,transcend,camshel,chameleon,wurth"
computers,Mid-range brand,"his,hp,palit,lg,toshiba,lifedeco,samsung,nowystyl,e-blue,kyocera,basic,pny,vectron,haier,cameron,gainward,microsoft,komfort-s,sv,intel"
desktop,,""
blanket,Affordable brand,"ikea,askona"
dress,Mid-range brand,persona
slipons,,""
piano,Affordable brand,"ava,alesis,m-audio,casio"
auto,High-end brand,"garmin,remeza,schneider"
toster,Budget brand,"fit-rx,vitek,nutrex,bene,now,sakura,maxwell,smile,unit,hottek,natrol,saturn,redmond,geneticlabnutrition,galaxy,polaris,scarlett"
coffee_machine,High-end brand,"teka,jura,kitchenaid,bork,krups,smeg"
tablet,Mid-range brand,"microsoft,hp,xp-pen,samsung"
music_tools,Mid-range brand,"arturia,yamaha"
mouse,,""
dress,Affordable brand,"tomfarr,omero,hayali"
tonometer,,""
tablet,,""
pump,Mid-range brand,"makita,metabo,kronwerk,wilo,mateus"
jumper,Affordable brand,omero
universal,Mid-range brand,lifedeco
underwear,Budget brand,"noppies,visavis,kayser,jasmine,obsessive,milavitsa"
country_yard,High-end brand,"masteryard,lux-tools,husqvarna,yardforce,daewoo,viking"
anti_freeze,Budget brand,"wurth,ravenol"
vacuum,,""
cartrige,,""
apparel,Mid-range brand,"quiksilver,ski-doo,quinny,dcshoes,inglesina,fly,head,larktale,alpina,dragonfly,persona,burton,bumbleride"
ski,Affordable brand,"nordica,rossignol,salomon,atomic,columbia,elan"
environment,,""
notebook,Budget brand,"prestigio,trust,crown,deepcool,irbis"
trainer,Affordable brand,"konlega,longstyle,everlast,jinyuan,cliff,domyos,kpt,bodysculpture,mooveandfun"
jeans,Mid-range brand,persona
trousers,High-end brand,weekend
hair_cutter,Budget brand,"saturn,promozer,elenberg,maestro,galaxy,kiepe,polaris,vitek,wahl,babylisspro,first,sonar,ramili,moser,babyliss,scarlett,rowenta,bene,ermila,willmark,maxwell,remington,imetec"
camera,,""
skates,High-end brand,"e-twow,kingsong,ninebot,sbw,minimotors,doohan,joyor"
monitor,,""
shirt,Affordable brand,"harley-davidson,hayali,jordan,can-am,fila,columbia"
drill,High-end brand,"hitachi,schneider,festool,lux-tools"
cooler,High-end brand,"asus,msi"
sewing_machine,High-end brand,"elna,babylock,jack,bernina,merrylock,family,juki"
piano,High-end brand,"roland,medeli,kurzweil,korg"
oven,High-end brand,"bork,hisense,smalvic,whirlpool,teka,smeg,ardesia,siemens,kuppersbusch,bompani,kuppersberg,kaiser,neo,nodor"
compressor,High-end brand,"remeza,schneider"
construction,,""
clocks,Mid-range brand,"traser,michaelkors,polar,zinvo,lg,alpina,balmain,samsung,roamer,versus,suunto"
air_conditioner,High-end brand,"chigo,aux,mdv"
shoes,Mid-range brand,"persona,burton,fly,alpina,head"
iron,Budget brand,"galaxy,first,redmond,marta,vitek,willmark,greentek,smile,polaris,scarlett,elenberg,humidifier,maxima,luxell,swissline,bene,rovus,maxwell,ventura,unit,saturn,kelli,rowenta,eurostek,centek"
components,,""
bed,Budget brand,"pituso,lorelli,globex,caramelia,mebelcon,astrid,mojmalys,everflo,lorelli-bertoni"
notebook,High-end brand,"dreammachines,dell,apple,lenovo,acer,asus,msi"
trousers,Budget brand,"conceptclub,conte,myprotein,puma,sly"
massager,Budget brand,"smile,carhome,hada,junte,scarlett,haday,matrix,polaris,aeg,irest,maxwell,vitek,bodykraft,masstone,medisana,shima,kangkang,omron,gezatone,bradex,wellneo,beurer"
peripherals,Mid-range brand,"kyocera,e-blue,samsung,microsoft,hp,lg"
painting,,""
medicine,,""
power_supply,,""
dress,,""
motherboard,Budget brand,"ecs,biostar"
oven,Mid-range brand,"milano,msb,zanussi,fagor,electrolux,delonghi,haier,franke,korting,schaublorenz,candy,samsung,hotpoint-ariston,svar,fornelli"
peripherals,Affordable brand,"gigabyte,kingston,thermaltake,ricoh,xiaomi,huawei,huntkey,xerox,reshin,philips,iiyama,epson,gamemax,benq,aoc,gamdias,hori,qmax"
ski,,""
blender,Budget brand,"vitek,saturn,daiwerina,sakura,polaris,lumme,maxwell,tristar,scarlett,maxima,galaxy,unit,redmond,delimano,willmark,kambrook,bene,first,centek,sinbo,elenberg"
glove,Affordable brand,"scoyco,venum,everlast,hayabusa,ultimatumboxing"
toys,Affordable brand,"exost,xiaomi,oribel,hq,chicco,peg-perego,orbotix,rizmo,keter,spinmaster,roxy,parklon,sphero,hubsan,nuna,parrot"
notebook,Mid-range brand,"hp,haier,microsoft"
printer,Budget brand,lexmark
shoes,High-end brand,"sergiorossi,weekend"
coffee_machine,Mid-range brand,"melitta,hotpoint-ariston,delonghi"
furniture,High-end brand,"gomeldrev,micuna,aero,permanence,giornonotte,cybex,preciosa,rivalli,jacobdelafon,sharking,mebberi,aldit,embawood,bugaboo,senspa,grandmanar,elitebohemia,divalux,apriori,silva,herman,ravak,pinskdrev,nik,kia,mima,trevi,molodecnomebel,hotner,mebberykz,kettler,bellamebel,lubimyjdom,stolplit,rals,uta,libero"
chair,,""
dishwasher,Affordable brand,"midea,hansa,maunfeld,dauscher,bosch,beko,ikea,gorenje,indesit"
scales,,""
table,High-end brand,"aero,molodecnomebel,pinskdrev,gomeldrev,kettler"
ski,Budget brand,"maak,fischer,line,anon,julbo"
parktronic,Affordable brand,"pioneer,incar"
kettle,High-end brand,"kaiser,neo,bork,smeg,kitchenaid"
jumper,Mid-range brand,persona
cpu,,""
coffee_machine,,""
light,,""
ballet_shoes,Affordable brand,greyder
keds,High-end brand,"weekend,sergiorossi"
painting,Mid-range brand,"metabo,wagner,hp,fubag"
umbrella,Budget brand,"hoco,fabretti"
universal,,""
costume,,""
jumper,High-end brand,weekend
monitor,Mid-range brand,"hp,lg,samsung"
hdd,Budget brand,"crucial,verbatim,transcend,adata,seagate,apacer,patriot,geil,leven,teamgroup,plextor,kingmax,hyperx,sandisk,lite-on,hgst,ocz,goodram"
belt,,""
accessories,Budget brand,"defender,erisson,moliabal,alligator,fabrikakarteks,puma,okuma,petek,fabretti,titan,stanley,savagegear,sarabella,kingtony,bluesonic,kingslong,mystery,outwell,g-cube,ibox,canyon,norfin,palisad,stayer,acv,tonybellucci,shoiberg,hama,davinci,navitel,zfts,avs,matrix,aquatic,tyr,chameleon,picard,trust,camshel,axper,texet,tornado,hoco,conceptclub,rapala,voin,keddo,carpisa,deluxe,autovirazh,manhattan,crunch,stealth,avel,whistler,fisherman,amen,nexpero,maakavto,flashpoint,ridian,tsv,bestlife,miracase,ritmix,salmo,vipe,rieker,mad,parkmaster,luris,dam,tucano,fujida,tl,targus,miracle,soyntec,continent,alca,trunki,voyager,transcend,matex,torso,andromeda,stels,respect,prologic,ravenol,helios,telefunken,acron,prestigio,muqajankz,novabright,jrc,karya,a-elita,kolner,alteco,capline,namazu,jvc,sacvoyage,easycamp,tpmaster,nakamichi,anytek,clarion,imax,cenmax,portcase,autoprofi,wurth,rivacase,intro,centurion,vicovation,saksi,sumdex,harper,swat,baden,remonte,airline,cityup,flambeau,scher-khan,hellion,crown"
kitchen,,""
memory,Mid-range brand,"hp,samsung"
acoustic,Affordable brand,"alvarez,amistar,rockdale,presonus,edifier,parkwood,work,aria,ibanez,heco,fostex,gewa,admira,cort,panasonic,pioneer,adagio,apart,enya,energysistem,behringer,tascam,martinez,caraya,alesis,squier,crusader,pro-karaoke,bosch,m-audio,stagg"
video,Mid-range brand,"orimag,sony,samsung,haier,blaupunkt,toshiba,gopro,lg,cinemood,vestel"
soldering,Budget brand,stayer
table,,""
tshirt,Affordable brand,"harley-davidson,jordan,hayali,columbia,nike,fila"
monitor,Affordable brand,"huntkey,iiyama,benq,gamemax,reshin,philips,aoc,qmax"
acoustic,High-end brand,"rcf,mackie,turbosound,kef,ecler,blg,samson,electro-voice,leem,liberty,jamo,dynacord,gretsch,biema,krk,takamine,suzuki,adam,proel,fender,studiomaster"
ironing_board,Mid-range brand,delonghi
accessories,High-end brand,"remeza,dell,lenovo,acer,asus,garmin,schneider,neo,apple,weekend"
snowboard,,""
air_heater,Affordable brand,"zubr,optima,runwin,xiaomi,klima,denzel,forza,zobo,dahatsu,sibrteh,tefal,almacom,resanta,master,hintek,simfer,magnetta,midea,carver,hyundai"
subwoofer,Mid-range brand,"audison,sony,hp"
computers,Budget brand,"logitech,ocz,crown,hgst,konoos,mars,orico,aerocool,patriot,x-game,epicgear,raidmax,global,biostar,zwerg,zeta,remix,leven,enermax,bona,ecs,defender,apacer,gembird,sven,cnd,ritmix,d-link,prestigio,ecocool,irbis,jbl,supermicro,crucial,air-cool,geil,chenri,lexmark,gamerstorm,hiper,adata,genius,acme,acd,brateck,mam,titan,segotep,cougar,seagate,verbatim,razer,trust,hynix,microlab,pccooler,frozen,canyon,chieftec,wintek,coolermaster,harper,lite-on,vortex,barneo,aardwolf,polaris,delux,redragon,deluxe,manhattan,kingmax,hibertek,hyperx,smartbuy,steelseries,teamgroup,sandisk,cobra,zalman,id-cooling,goodram,tesoro,noctua,rapoo,deepcool,transcend,v-color,airmax,plextor"
screw,Budget brand,"vihr,kolner,blackdecker"
bag,,""
pillow,High-end brand,micuna
microwave,Mid-range brand,"zanussi,franke,korting,samsung,fornelli,lg,hotpoint-ariston,candy,electrolux"
costume,Affordable brand,"daneildesch,nike,hayali,jordan,glasman,roxy"
generator,Mid-range brand,"mateus,sinusprofi,zongshen,yuandong,etaltech,fubag,bissell,kronwerk,makita"
fan,Affordable brand,"tefal,cata,ava"
grill,Budget brand,"sinbo,clatronic,haeger,prc,unit,kumtel,first,dam,koopman,redmond,energy,scarlett,dsp,saturn,ves,vitek,polaris,boyscout,maxwell,berghoff"
drill,Affordable brand,"bosch,kress,force,elitech,einhell,tch,ken,dewalt,hilti,hyundai,felisatti,zubr,ryobi,resanta,aeroforce"
hdd,,""
stationery,High-end brand,canon
toster,Mid-range brand,"electrolux,delonghi"
kettle,Mid-range brand,"hotpoint-ariston,electrolux,delonghi,melitta"
massager,,""
fmcg,,""
sock,High-end brand,"egg,seed,mima,cybex"
refrigerators,Affordable brand,"almacom,konov,cata,atlantic,arg,kristal,leadbros,kitfort,xing,bosch,artel,hansa,optima,indesit,ava,shivaki,panasonic,midea,atlant,gorenje,stinol,dauscher,ikea,simfer,maunfeld,birusa,beko"
faucet,Affordable brand,"genebre,bravat,granfest,teorema,ikea,omoikiri,redblu,lava,blanco,elleci,florentina,lemark"
generator,,""
hdd,Affordable brand,"kingston,micron,wd,corsair,westerndigital,colorful,gigabyte,amd"
tools,High-end brand,"husqvarna,kaiser,lutian,festool,lux-tools,jasic,inter,telwin,kelet,caiman,hitachi,helix,kipor,livnynasos,senci,tarlan,dab,bork,schneider,pedrollo,firman"
construction,Mid-range brand,"redbo,yuandong,kronwerk,sinusprofi,franke,wilo,metabo,grohe,fubag,etaltech,mateus,zongshen,bissell,al-ko,aurora,am.pm,lg,wagner,stihl,makita,hp,milwaukee"
tv,,""
tshirt,High-end brand,weekend
scarf,,""
power_supply,Mid-range brand,hp
washer,Mid-range brand,"schaublorenz,samsung,vestel,korting,hotpoint-ariston,lg,zanussi,haier,candy,electrolux"
acoustic,Budget brand,"audac,naranda,jbl,cvgaudio,veston,denn,flight,microlab,joker,caravanmusic,sven,ortega,dsppa,ovation,homage,trust,cortland,deviser,itc,madina"
trainer,Mid-range brand,"proteus,startline,housefit,sportelite,evo,chaod,hanma"
hob,High-end brand,"smalvic,nodor,ardesia,kaiser,nardi,bompani,smeg,siemens,kuppersbusch,whirlpool,kuppersberg,teka"
ski,High-end brand,"stockli,kessler"
bathroom,Affordable brand,"forminabanyo,kale,kolpasan,creavit,mio,estap,santek,jika,vitra,zara,kolo,domani-spa,creoceramique,creo,cersanit,kirovit"
scales,Budget brand,"marta,saturn,first,hottek,medisana,momert,sakura,galaxy,centek,lumme,zelmer,agu,maxima,smile,vitek,scarlett,redmond,elenberg,omron,aeg,bbk,unit,polaris,beurer,bene,acme,maxwell"
washer,High-end brand,"whirlpool,smeg,teka,siemens,daewoo"
stationery,Affordable brand,"ricoh,akvafor,xiaomi,xerox,panasonic,epson,phoenix"
personal,Affordable brand,"jaguar,bosch,mrm-power,gorenje,yamaguchi,philips,artel,touchbeauty,dauscher,huawei,arg,oster,kenwood,ava,panasonic,xiaomi,pangao,sencor,braun,x-foot,tefal"
stationery,Budget brand,"superfine,europrint,katun,powerplant,crown,colorfix,sakura,nvp,originalamnet,barer,nvprint,aquamarine,colorway,premier"
lawn_mower,,""
massager,High-end brand,"bork,casada"
dress,High-end brand,weekend
clocks,Affordable brand,"misfit,huawei,versace,withings,cover,pebble,pierrericaud,citizen,ikea,jaguar,pierrelannier,swatch,casio,calvinklein,swissmilitaryhanowa,zeppelin,momentum,detomaso,boccia,xiaomi,hanowa,fossil,storm,ingersoll,dkny,motorola,royallondon,diesel,orient,skagen,claudebernard,romanson,leatherman,jacqueslemans,armani,honor,adriatica,fitbit"
"",High-end brand,"xxr,smeg,alex,baige,fondital,navien,kidkraft,libero,kovi,gemsy,qnap,yjfitness,lux-tools,konig,jura,doohan,gitzo,wolf,ats,neman,aero,vard,daewoo,sabian,kranzle,hitachi,velositywheels,jasic,novigo,dyson,apple,tuff,canon,realflame,peda,seanovo,imperia,robobloq,leica,bork,festool,invader,viessmann,babylock,liebert,korg,ralphlauren,venta,dita,alutec,asustor,cronos,calgaro,defredesign,liebherr,kogaz,unilux,bulin,vissol,mima,shiraz,lutian,niche,dji,medeli,enkei,fender,siemens,teka,camso,lifegear,ostamebel,rotiform,pinskdrev,mykita,vardoven,f-power,k-power,silva,merach,roland,hygge,powertec,proxima,jumper,sports,smart,kawai,elna,canton,kelet,k-star,arai,nikon,robotis,shua,casada,carlsbro,yuneec,msi,buderus,cybex,alkor,voltajr,mapex,robertobravo,zwillingjahenckels,alexandermcqueen,jkexer,jupiter,synology,arba,strikemaster,kitchenaid,mercury,tianzhanfitness,nux,molodecnomebel,stolplit,capanni,weekend,radaway,kingsong,honda,pajak,jack,neva,lubimyjdom,inmotion,sergiorossi,protherm,ardesia,simonettaravizza,pentax,triumphtree,humminbird,orla,markbass,riviera,meade,uno,sunsuki,pro-ject,preciosa,gladiator,americanmotionfitness,kolibri,lenovo,suzuki,kettler,embawood,helvetia,trevorjames,fuel,ampeg,kaiser,whirlpool,marker,messer,gretsch,rals,celine,kiturami,aerosystem,idrobase,rinnai,method,sky,baroque,scott,nissan,kuppersberg,lenso,chopard,zmonday,viking,acer,mosconi,mak,shogun,trevi,dell,mystar,asus,omabelle,sbw,levante,masteryard,booil,garmin,micuna,steelflex,baymak,bugaboo,ocag,minelab,danau,hre,greenbike,russia,fitlux,kgc,kurzweil,dayun,musicroom,keeway,juki,neo,husqvarna,harp,buffalo,gf,sportop,becker,stockli,bernina,sky-watcher,cartier,pearl,merrylock"
videoregister,Budget brand,"navitel,camshel,ridian,intro,mystery,stealth,transcend,avel,defender,texet,swat,axper,harper,anytek,ibox,fujida,bluesonic,ritmix,vicovation,prestigio,deluxe,cenmax"
toster,Affordable brand,"bosch,moulinex,tefal,kenwood,gorenje,kitfort,philips,braun"
tablet,Budget brand,"trust,irbis,bq,elenberg,navitel,nexttab,genius,prestigio"
swing,Affordable brand,"chicco,joie,idillia,nuna,kampfer,graco,babymoov,brevi,redford,maribel"
compressor,Affordable brand,"heyner,newco,xiaomi,denzel,goodyear,einhell,ryobi,berkut,hyundai,magnetta,laston,zubr"
telephone,Budget brand,"hiper,intex,k-lite,texet,nobby,inoi,irbis,bravis,prestigio,keneksi,jinga,elari,olmio,bq,micromax,vertex,maxvi"
sofa,Affordable brand,"ikea,askona,smk"
desktop,Mid-range brand,"hp,sv,lifedeco,e-blue,cameron,vectron,basic,komfort-s,nowystyl,intel"
blanket,,""
blender,High-end brand,"bork,smeg,kitchenaid"
kettle,Affordable brand,"maunfeld,delta,philips,dauscher,artel,braun,tefal,moulinex,kenwood,arnica,xiaomi,kitfort,dexp,gorenje,panasonic,optima,ariete,gipfel,bosch"
printer,High-end brand,canon
memory,,""
swing,,""
water_heater,Mid-range brand,"electrolux,haier,gree,hubert"
appliances,High-end brand,"daewoo,merrylock,firman,kuppersberg,skyworth,kuppersbusch,cooperhunter,neff,dunavox,cellarprivate,kaiser,liebherr,hitachi,hobot,cavanova,nodor,ascoli,smalvic,ardesia,bonvini,tigerking,laurastar,mdv,teka,whirlpool,jack,krups,sunsystem,wing,family,hisense,neo,karma,garmin,babylock,chigo,kitchenaid,casada,irobot,jura,siemens,alpicool,smeg,bork,juki,bernina,dyson,nardi,elna,aux,weber,husqvarna,rinnai,climadiff,bompani,kelet"
subwoofer,,""
pump,Budget brand,"alteco,intex,greenpro,stermay,oase,sti,fit"
